ResourceID,RENO,RENO_TYPE,SITE_NAME,NAME_TYPE,RETYPE_Valueid,SITECODE,SITECODE_TYPE,DESCRIPTION,DESCRIPTION_TYPE,REEDATE,REEDATE_TYPE,REEDATEPREC_Valueid,RELDATE,RELDATE_TYPE,RELDATEPREC_Valueid,NGRPREC_Valueid,WKT
00000000-0000-0000-0000-000000lhde35,35,838a206c-7975-4695-a2ae-1575b1e07984,"Chapel courtyard 1975",81dd62d2-6701-4195-b74b-8057456bba4b,b244bfc4-313c-4730-97ca-bfbf0feadcbb,cc75,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1975-08-17,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1975-09-01,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.535964698044615 53.233183759095205)
00000000-0000-0000-0000-000000lhde35,,,,,,,,"DoE excavation site",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-000000lhde36,36,838a206c-7975-4695-a2ae-1575b1e07984,"Cecil Street 1975",81dd62d2-6701-4195-b74b-8057456bba4b,b244bfc4-313c-4730-97ca-bfbf0feadcbb,ce75,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1975-01-01,af8e248f-28c9-4c97-b57b-add942b8e009,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,1975-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.539687625456236 53.23737364667425)
00000000-0000-0000-0000-000000lhde36,,,,,,,,"Archaeological excavation site",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-000000lhde37,37,838a206c-7975-4695-a2ae-1575b1e07984,"Cecil Street (Mary Sookias House)",81dd62d2-6701-4195-b74b-8057456bba4b,b15ec403-e33a-4960-9129-2a1c731d636c,cea92,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1992-08-11,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1992-08-01,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.539689154619149 53.237328717261903)
00000000-0000-0000-0000-000000lhde37,,,,,,,,"Survey site",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-000000lhde38,38,838a206c-7975-4695-a2ae-1575b1e07984,"Lincoln Cathedral Chapter House  1983",81dd62d2-6701-4195-b74b-8057456bba4b,b244bfc4-313c-4730-97ca-bfbf0feadcbb,ch83,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1983-03-22,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1983-03-25,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.535243528465601 53.234559303826245)
00000000-0000-0000-0000-000000lhde38,,,,,,,,"Archaeological excavation site, consisting of two trenches, Trenches 1 and 2",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-000000lhde39,39,838a206c-7975-4695-a2ae-1575b1e07984,"74A Winn Street",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,LWS97,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1996-11-01,af8e248f-28c9-4c97-b57b-add942b8e009,80282a6a-460c-4fe7-ae6b-7370662415d5,1997-03-17,2195c931-95b0-4c91-9a1d-7607d56d1377,80282a6a-460c-4fe7-ae6b-7370662415d5,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.51926677616842 53.229921018086422)
00000000-0000-0000-0000-000000lhde39,,,,,,,,"Archaeological monitoring and recording (watching brief) during the excavation of foundation trenches for the construction of three dwellings.",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-000000lhde40,40,838a206c-7975-4695-a2ae-1575b1e07984,"Halifax Building 18 Cornhill",81dd62d2-6701-4195-b74b-8057456bba4b,96488b99-2700-4f32-89e0-2595fcd589af,cha93,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1993-12-08,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1993-12-08,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.540422137809694 53.227233344119242)
00000000-0000-0000-0000-000000lhde40,,,,,,,,"Archaeological excavation site.",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-000000lhde41,41,838a206c-7975-4695-a2ae-1575b1e07984,"Chapel Lane 1985",81dd62d2-6701-4195-b74b-8057456bba4b,b244bfc4-313c-4730-97ca-bfbf0feadcbb,cl85,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1985-08-01,af8e248f-28c9-4c97-b57b-add942b8e009,80282a6a-460c-4fe7-ae6b-7370662415d5,1985-08-01,2195c931-95b0-4c91-9a1d-7607d56d1377,80282a6a-460c-4fe7-ae6b-7370662415d5,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.539714232306168 53.236591874846553)
00000000-0000-0000-0000-000000lhde41,,,,,,,,"Archaeological excavation site in advance of the construction of St Clements Court sheltered housing. There were two trenches, Trenches 1 and 2.",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-000000lhde42,42,838a206c-7975-4695-a2ae-1575b1e07984,"Chapel Lane 1985",81dd62d2-6701-4195-b74b-8057456bba4b,b244bfc4-313c-4730-97ca-bfbf0feadcbb,cl85,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1985-08-01,af8e248f-28c9-4c97-b57b-add942b8e009,80282a6a-460c-4fe7-ae6b-7370662415d5,1985-08-01,2195c931-95b0-4c91-9a1d-7607d56d1377,80282a6a-460c-4fe7-ae6b-7370662415d5,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.539793401265321 53.236466989835741)
00000000-0000-0000-0000-000000lhde42,,,,,,,,"Archaeological excavation site in advance of the construction of St Clements Court sheltered housing. There were two trenches, Trenches 1 and 2. Trench 1 c 1.75m x  2m",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-000000lhde43,43,838a206c-7975-4695-a2ae-1575b1e07984,"Close Wall",81dd62d2-6701-4195-b74b-8057456bba4b,b15ec403-e33a-4960-9129-2a1c731d636c,clo92,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1992-02-18,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1993-05-14,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.533967057245616 53.235082990056505)
00000000-0000-0000-0000-000000lhde43,,,,,,,,"Survey site",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-000000lhde44,44,838a206c-7975-4695-a2ae-1575b1e07984,"Lincoln Cathedral North",81dd62d2-6701-4195-b74b-8057456bba4b,b244bfc4-313c-4730-97ca-bfbf0feadcbb,cn89,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1989-01-23,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1989-01-26,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.535907980528845 53.234846145507426)
00000000-0000-0000-0000-000000lhde44,,,,,,,,"Archaeological excavation site.",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-000000lhde45,45,838a206c-7975-4695-a2ae-1575b1e07984,"Lincoln Cathedral gift shop",81dd62d2-6701-4195-b74b-8057456bba4b,f23a257b-9ab3-4b1f-8faa-c9b5cb2f4f99,cow94,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1994-01-18,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1994-01-18,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.537099156043779 53.234186547328669)
00000000-0000-0000-0000-000000lhde45,,,,,,,,"Recording site",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-000000lhde46,46,838a206c-7975-4695-a2ae-1575b1e07984,"Lincoln Cathedral Other Works",81dd62d2-6701-4195-b74b-8057456bba4b,b244bfc4-313c-4730-97ca-bfbf0feadcbb,cow92,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1992-02-10,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1992-09-01,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.536058407499968 53.234389521526758)
00000000-0000-0000-0000-000000lhde46,,,,,,,,"Excavation and Watching brief site on groundworks for the laying of new electricity cabling, internally across the transepts and nave, and externally across Deans Green, the Cathedral School yard and the west front. The  trenching was 0.8m-1m wide x 0.3m-0.6m deep",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-000000lhde47,47,838a206c-7975-4695-a2ae-1575b1e07984,"Corn Exchange Building",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,cox93,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1993-10-25,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1993-10-25,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.539437496016935 53.227553899462265)
00000000-0000-0000-0000-000000lhde47,,,,,,,,"Excavation site",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-000000lhde48,48,838a206c-7975-4695-a2ae-1575b1e07984,"Cottesford Place 1956-58",81dd62d2-6701-4195-b74b-8057456bba4b,b244bfc4-313c-4730-97ca-bfbf0feadcbb,cp56,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1956-01-01,af8e248f-28c9-4c97-b57b-add942b8e009,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,1958-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.537327322882923 53.236283932164426)
00000000-0000-0000-0000-000000lhde48,,,,,,,,"Excavation site. See also RE1620 Archive ref 65.58, RE1639 Archive ref 37.77",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-000000lhde49,49,838a206c-7975-4695-a2ae-1575b1e07984,"Chaplin Street 1973",81dd62d2-6701-4195-b74b-8057456bba4b,b244bfc4-313c-4730-97ca-bfbf0feadcbb,cs73,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1973-01-01,af8e248f-28c9-4c97-b57b-add942b8e009,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,1973-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.541970452542501 53.223548560798015)
00000000-0000-0000-0000-000000lhde49,,,,,,,,"Excavation site consisting of one east-west trench c 16m long in advance of the laying down of a surface car park.",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-000000lhde50,50,838a206c-7975-4695-a2ae-1575b1e07984,"Castle West Gate 1986-89",81dd62d2-6701-4195-b74b-8057456bba4b,b244bfc4-313c-4730-97ca-bfbf0feadcbb,cwg86,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1986-01-01,af8e248f-28c9-4c97-b57b-add942b8e009,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,1989-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.542011567924662 53.235568209039336)
00000000-0000-0000-0000-000000lhde50,,,,,,,,"Excavation site",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-000000lhde51,51,838a206c-7975-4695-a2ae-1575b1e07984,"Castle West Gate 1982",81dd62d2-6701-4195-b74b-8057456bba4b,b244bfc4-313c-4730-97ca-bfbf0feadcbb,cwg82,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1982-01-01,af8e248f-28c9-4c97-b57b-add942b8e009,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,1982-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.542383250839918 53.235653661190263)
00000000-0000-0000-0000-000000lhde51,,,,,,,,"Excavation and survey site.",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-000000lhde52,52,838a206c-7975-4695-a2ae-1575b1e07984,"Carholme Road",81dd62d2-6701-4195-b74b-8057456bba4b,29a353c9-bfed-4bd6-8a1b-509b07f00e44,,,,,1998-01-01,af8e248f-28c9-4c97-b57b-add942b8e009,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,1998-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.551526253407741 53.231566957266288)
00000000-0000-0000-0000-000000lhde52,,,,,,,,"Discussion of relationship of the road to medieval Newland suburb.",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-000000lhde53,53,838a206c-7975-4695-a2ae-1575b1e07984,"Castle West Gate 1992",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,cwga92,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1993-01-05,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1993-01-14,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.542250897934654 53.235580125686504)
00000000-0000-0000-0000-000000lhde53,,,,,,,,"Event site",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-000000lhde54,54,838a206c-7975-4695-a2ae-1575b1e07984,"Cuthberts Yard",81dd62d2-6701-4195-b74b-8057456bba4b,b244bfc4-313c-4730-97ca-bfbf0feadcbb,cy89,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1989-08-30,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1990-08-01,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.542225901100928 53.23719795294933)
00000000-0000-0000-0000-000000lhde54,,,,,,,,"Excavation site",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-000000lhde55,55,838a206c-7975-4695-a2ae-1575b1e07984,"37 Bailgate, outbuilding",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,,,,,1996-11-04,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1996-11-05,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,efb941fc-040b-49e8-b72d-b69418e6a5fc,POINT (-0.538682618224644 53.236525295101913)
00000000-0000-0000-0000-000000lhde55,,,,,,,,"Archaeological monitoring and recording (watching brief) during alterations to outbuildings.           (No NGR is in report, and no precise location plan of outbuilding relative to site.)",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-000000lhde56,56,838a206c-7975-4695-a2ae-1575b1e07984,"Deans Green 1983",81dd62d2-6701-4195-b74b-8057456bba4b,b244bfc4-313c-4730-97ca-bfbf0feadcbb,dg83,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1983-03-28,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1983-04-11,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.536876614162256 53.234561380712499)
00000000-0000-0000-0000-000000lhde56,,,,,,,,"Excavation site. A long continuous trench 0.75m wide x 0.75m deep was excavated to insert a lightning conductor connecting strip between the north-west and central towers. The site was divided into three areas, Trenches 1-3.",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-000000lhde57,57,838a206c-7975-4695-a2ae-1575b1e07984,"Dickinsons Mill 1972",81dd62d2-6701-4195-b74b-8057456bba4b,b244bfc4-313c-4730-97ca-bfbf0feadcbb,dm72,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1972-01-01,af8e248f-28c9-4c97-b57b-add942b8e009,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,1973-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.542823542824599 53.22754140505301)
00000000-0000-0000-0000-000000lhde57,,,,,,,,"Excavation site consisting of two trenches, Trench 1 and Trench 2,  on the site of the demolished Dickinsons Mill and buildings to the east, and in advance of the construction of 11-15 Brayford Wharf North (General Accident later RBS)",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-000000lhde58,58,838a206c-7975-4695-a2ae-1575b1e07984,"Dickinsons Mill 1972",81dd62d2-6701-4195-b74b-8057456bba4b,b244bfc4-313c-4730-97ca-bfbf0feadcbb,dm72,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1972-01-01,af8e248f-28c9-4c97-b57b-add942b8e009,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,1973-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.542542080351004 53.227448067369366)
00000000-0000-0000-0000-000000lhde58,,,,,,,,"Excavation site consisting of two trenches, Trench 1 and Trench 2,  on the site of the demolished Dickinsons Mill and buildings to the east. Trench I. The size of the trench available for excavation was reduced to the eastern part, due to heavy modern disturbance and the high level of the water table. This smaller area was divided into two part in the site report",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-000000lhde59,59,838a206c-7975-4695-a2ae-1575b1e07984,"Danes Terrace 1974-78 (dt74i)",81dd62d2-6701-4195-b74b-8057456bba4b,b244bfc4-313c-4730-97ca-bfbf0feadcbb,dt74i,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1974-01-01,af8e248f-28c9-4c97-b57b-add942b8e009,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,1974-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.538779994428594 53.231905816652947)
00000000-0000-0000-0000-000000lhde59,,,,,,,,"Area 1 of two in 1974 excavation. Area IA (on The Strait frontage)",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-000000lhde60,60,838a206c-7975-4695-a2ae-1575b1e07984,"Danes Terrace 1974-78 (dt74ii)",81dd62d2-6701-4195-b74b-8057456bba4b,b244bfc4-313c-4730-97ca-bfbf0feadcbb,dt74ii,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1974-01-01,af8e248f-28c9-4c97-b57b-add942b8e009,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,1974-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.537879603555839 53.231948713504373)
00000000-0000-0000-0000-000000lhde60,,,,,,,,"Area 2 of two in 1974 excavation. Area II (on Danes Terrace/Flaxengate south-west corner)",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-000000lhde61,61,838a206c-7975-4695-a2ae-1575b1e07984,"Danes Terrace 1974-78 (dt78)",81dd62d2-6701-4195-b74b-8057456bba4b,b244bfc4-313c-4730-97ca-bfbf0feadcbb,dt78,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1978-01-01,af8e248f-28c9-4c97-b57b-add942b8e009,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,1978-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.538595999573572 53.232029415912663)
00000000-0000-0000-0000-000000lhde61,,,,,,,,"Area 1 of one in 1978 excavation. Area IB (on The Strait/Danes Terrace south-east corner)",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-000000lhde62,62,838a206c-7975-4695-a2ae-1575b1e07984,"East Bight 1966",81dd62d2-6701-4195-b74b-8057456bba4b,b244bfc4-313c-4730-97ca-bfbf0feadcbb,eb66,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1964-01-01,af8e248f-28c9-4c97-b57b-add942b8e009,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,1966-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.53699897421939 53.237124928280551)
00000000-0000-0000-0000-000000lhde62,,,,,,,,"Excavation site",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-000000lhde63,63,838a206c-7975-4695-a2ae-1575b1e07984,"East Bight 1970. Part of EBS70",81dd62d2-6701-4195-b74b-8057456bba4b,b244bfc4-313c-4730-97ca-bfbf0feadcbb,eb70,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1970-01-01,af8e248f-28c9-4c97-b57b-add942b8e009,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,1970-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.536861110576734 53.237213132534158)
00000000-0000-0000-0000-000000lhde63,,,,,,,,"See EBS70 local society excavation. Pottery recorded separately",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-000000lhde64,64,838a206c-7975-4695-a2ae-1575b1e07984,"East Bight 1973. Part of EBS70",81dd62d2-6701-4195-b74b-8057456bba4b,b244bfc4-313c-4730-97ca-bfbf0feadcbb,eb73,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1973-01-01,af8e248f-28c9-4c97-b57b-add942b8e009,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,1973-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.536861110576734 53.237213132534158)
00000000-0000-0000-0000-000000lhde64,,,,,,,,"Part of EBS70 local society excavation",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-000000lhde65,65,838a206c-7975-4695-a2ae-1575b1e07984,"East Bight 1974. Part of EBS70",81dd62d2-6701-4195-b74b-8057456bba4b,b244bfc4-313c-4730-97ca-bfbf0feadcbb,eb74,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1974-01-01,af8e248f-28c9-4c97-b57b-add942b8e009,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,1974-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.536861110576734 53.237213132534158)
00000000-0000-0000-0000-000000lhde65,,,,,,,,"Part of EBS70 local society excavation",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-000000lhde66,66,838a206c-7975-4695-a2ae-1575b1e07984,"East Bight 1978. Part of EBS70",81dd62d2-6701-4195-b74b-8057456bba4b,b244bfc4-313c-4730-97ca-bfbf0feadcbb,eb78,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1978-01-01,af8e248f-28c9-4c97-b57b-add942b8e009,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,1978-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.536861110576734 53.237213132534158)
00000000-0000-0000-0000-000000lhde66,,,,,,,,"Part of EBS70 local society excavation",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-000000lhde67,67,838a206c-7975-4695-a2ae-1575b1e07984,"East Bight 1979. Part of EBS70",81dd62d2-6701-4195-b74b-8057456bba4b,b244bfc4-313c-4730-97ca-bfbf0feadcbb,eb79,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1979-01-01,af8e248f-28c9-4c97-b57b-add942b8e009,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,1979-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.536833300091138 53.237149863755334)
00000000-0000-0000-0000-000000lhde67,,,,,,,,"See EBS70 local society excavation. Pottery recorded separately",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
