ResourceID,SOURCENO,SOURCENO_TYPE,TYPE_Valueid,AUTHOR,TITLE,TITLE_TYPE,PUBLICATION_PLACE,Date,EDITOR,PUBLISHER,JOURNAL_SERIES_NAME,PAGES,SERIES_NO
00000000-0000-0000-0000-00000lhds790,790,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Darling, Maggi","Lincoln Archaeological Trust 1976-1977: Roman Pottery",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1977,,"Lincoln Archaeological Trust","Annual Report Lincoln Archaeological Trust","12-14","5"
00000000-0000-0000-0000-00000lhds105,105,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Darling, Maggi and Wood, Ken","Lincoln Archaeological Trust 1975-1976: Washingborough Roman Tile Kiln",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1976,,"Lincoln Archaeological Trust","Annual Report Lincoln Archaeological Trust","22-3","4"
00000000-0000-0000-0000-00000lhds104,104,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Darling, Margaret J.","Lincoln Archaeological Trust 1974-1975: Roman Pottery",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1975,,"Lincoln Archaeological Trust","Annual Report Lincoln Archaeological Trust","26-7","3"
00000000-0000-0000-0000-00000lhds111,111,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Darling, Margaret J.","Lincoln Archaeological Trust 1979-1980: Current work on Roman Pottery",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1980,,"Lincoln Archaeological Trust","Annual Report Lincoln Archaeological Trust","30-1","8"
00000000-0000-0000-0000-00000lhds112,112,838a206c-7975-4695-a2ae-1575b1e07984,262ed470-bf1e-411e-96cc-744326ca764c,"Darling, Margaret J.","The Defences of the Upper Roman Enclosure: Summary of pottery dating evidence",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"London",1980,"Jones, M. J.","Council for British Archaeology","The Archaeology of Lincoln","12-13","7-1"
00000000-0000-0000-0000-00000lhds113,113,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Darling, Margaret J.","Lincoln Archaeological Trust 1980-81: A Roman face-pot from St Marks",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1981,"Nurser, E.","Lincoln Archaeological Trust","Annual Report Lincoln Archaeological Trust","27-8","9"
00000000-0000-0000-0000-00000lhds117,117,838a206c-7975-4695-a2ae-1575b1e07984,262ed470-bf1e-411e-96cc-744326ca764c,"Darling, Margaret J.","Roman pottery research in Britain and north-western Europe: Early red-slipped ware from Lincoln",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,,1981,"Anderson, A. C. & Anderson, A. S. ",,"British Archaeological Reports International Series",,"S123"
00000000-0000-0000-0000-00000lhds121,121,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Dawes, Jean D.","St Marks Church and Cemetery: Human bones from St Marks",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"London",1986,"Gilmour, B. J. & Stocker, D. A.","Council for British Archaeology","The Archaeology of Lincoln","33-5 and fiche Appendix IV","13-1"
00000000-0000-0000-0000-00000lhds910,910,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Didsbury, P. and Watkins, G.","Excavations at 33-35 Eastgate, Beverley, 1983-86: The Pottery",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Sheffield",1992,"Evans, D. H. & Tomlinson, D. G.","J R Collis Publ","Sheffield Excavation Reps","81-120","3"
00000000-0000-0000-0000-00000lhds122,122,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Dinnin, M. and Buckland, P. C.","Lincoln Archaeology 1989-1990: A note on the Environmental Evidence from the St Marks Goodsyard Site, Lincoln",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1990,"Jones, Michael J.","City of Lincoln Archaeology Unit","Annual Report of City of Lincoln Archaeology Unit","30-1","2"
00000000-0000-0000-0000-00000lhds806,806,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Dobney, Keith","Lincoln Archaeology 1994-4: Animal Bones from Lincoln",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1995,"Jones, Michael J.","City of Lincoln Archaeology Unit","Annual Report of City of Lincoln Archaeology Unit","32-6","7"
00000000-0000-0000-0000-00000lhds126,126,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Donel, L.","Lincoln Archaeology 1989-1990: Westgate Junior School",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1990,"Jones, Michael J.","City of Lincoln Archaeology Unit","Annual Report of City of Lincoln Archaeology Unit","17-18","2"
00000000-0000-0000-0000-00000lhds939,939,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Donel, L.","Lincoln Archaeology 1993-4: Lincoln Castle. Bank Stabilisation",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1994,"Jones, Michael J.","City of Lincoln Archaeology Unit","Annual Report of City of Lincoln Archaeology Unit","10-11","6"
00000000-0000-0000-0000-00000lhds940,940,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Donel, L.","Lincoln Archaeology 1993-4: Lincoln Castle. Observatory Tower Mound",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1994,"Jones, Michael J.","City of Lincoln Archaeology Unit","Annual Report of City of Lincoln Archaeology Unit","11-12","6"
00000000-0000-0000-0000-00000lhds941,941,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Donel, L.","Lincoln Archaeology 1993-4: Halifax Building Society, Cornhill (south)",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1994,"Jones, Michael J.","City of Lincoln Archaeology Unit","Annual Report of City of Lincoln Archaeology Unit","15-16","6"
00000000-0000-0000-0000-00000lhds942,942,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Donel, L.","Lincoln Archaeology 1993-4: Hercocks Warehouse",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1994,"Jones, Michael J.","City of Lincoln Archaeology Unit","Annual Report of City of Lincoln Archaeology Unit","16","6"
00000000-0000-0000-0000-00000lhds943,943,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Donel, L.","Lincoln Archaeology 1993-4: Creeton Quarry, Castle Bytham, Lincolnshire",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1994,"Jones, Michael J.","City of Lincoln Archaeology Unit","Annual Report of City of Lincoln Archaeology Unit","18-19","6"
00000000-0000-0000-0000-00000lhds124,124,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Donel, L., and Jarvis, M.","Lincoln Archaeology 1989-90: Waterside North: Saltergate",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1990,"Jones, Michael J.","City of Lincoln Archaeology Unit","Annual Report of City of Lincoln Archaeology Unit","6-8","2"
00000000-0000-0000-0000-00000lhds127,127,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Donel, Lisa","Lincoln Archaeology 1990-1991: Lincoln Castle: Stability Investigation",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1991,"Jones, Michael J.","City of Lincoln Archaeology Unit","Annual Report of City of Lincoln Archaeology Unit","9-12","3"
00000000-0000-0000-0000-00000lhds129,129,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Donel, Lisa","Lincoln Archaeology 1990-1991: Waterside North Watching Brief",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1991,"Jones, Michael J.","City of Lincoln Archaeology Unit","Annual Report of City of Lincoln Archaeology Unit","18-19","3"
00000000-0000-0000-0000-00000lhds130,130,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Donel, Lisa","Lincoln Archaeology 1992-1993: Knight Place",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1993,"Jones, Michael J.","City of Lincoln Archaeology Unit","Annual Report of City of Lincoln Archaeology Unit","29-30","5"
00000000-0000-0000-0000-00000lhds132,132,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Donel, Lisa","Lincoln Archaeology 1992-1993: Cecil Street",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1993,"Jones, Michael J.","City of Lincoln Archaeology Unit","Annual Report of City of Lincoln Archaeology Unit","33","5"
00000000-0000-0000-0000-00000lhds133,133,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Donel, Lisa","Lincoln Archaeology 1992-1993: Lincoln Castle",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1993,"Jones, Michael J.","City of Lincoln Archaeology Unit","Annual Report of City of Lincoln Archaeology Unit","11-14","5"
00000000-0000-0000-0000-00000lhds135,135,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Donel, Lisa","Lincoln Archaeology 1988-1989: Woolworths 1989",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1989,"Jones, Michael J.","City of Lincoln Archaeology Unit","Annual Report of City of Lincoln Archaeology Unit","7-8","1"
00000000-0000-0000-0000-00000lhds136,136,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Donel, Lisa","Lincoln Archaeology 1991-1992: Bracebridge Heath Kiln",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1992,"Jones, Michael J.","City of Lincoln Archaeology Unit","Annual Report of City of Lincoln Archaeology Unit","12","4"
00000000-0000-0000-0000-00000lhds137,137,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Donel, Lisa","Lincoln Archaeology 1991-1992: Central Library",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1992,"Jones, Michael J.","City of Lincoln Archaeology Unit","Annual Report of City of Lincoln Archaeology Unit","6-9","4"
00000000-0000-0000-0000-00000lhds138,138,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Donel, Lisa","Lincoln Archaeology 1991-1992: Investigations at Lincoln Castle",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1992,"Jones, Michael J.","City of Lincoln Archaeology Unit","Annual Report of City of Lincoln Archaeology Unit","9-12","4"
00000000-0000-0000-0000-00000lhds804,804,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Donel, Lisa","Lincoln Archaeology 1994-4: 46-47 Steep Hill (Norman House)",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1995,"Jones, Michael J.","City of Lincoln Archaeology Unit","Annual Report of City of Lincoln Archaeology Unit","13-15","7"
00000000-0000-0000-0000-00000lhds805,805,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Donel, Lisa","Lincoln Archaeology 1994-4: Ancient Monuments in the City",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1995,"Jones, Michael J.","City of Lincoln Archaeology Unit","Annual Report of City of Lincoln Archaeology Unit","18","7"
00000000-0000-0000-0000-00000lhds128,128,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Donel, Lisa and Hockley, John","Lincoln Archaeology 1990-1991: Cuthberts Yard, Burton Road",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1991,"Jones, Michael J.","City of Lincoln Archaeology Unit","Annual Report of City of Lincoln Archaeology Unit","12-15","3"
00000000-0000-0000-0000-00000lhds131,131,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Donel, Lisa and Hockley, John","Lincoln Archaeology 1992-1993: Searby Road (Roman Aqueduct)",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1993,"Jones, Michael J.","City of Lincoln Archaeology Unit","Annual Report of City of Lincoln Archaeology Unit","30-1","5"
00000000-0000-0000-0000-00000lhds134,134,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Donel, Lisa and Wragg, Kevin","Lincoln Archaeology 1992-1993: Lincoln Cathedral Electricity Installation",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1993,"Jones, Michael J.","City of Lincoln Archaeology Unit","Annual Report of City of Lincoln Archaeology Unit","15-21","5"
00000000-0000-0000-0000-00000lhds125,125,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Donel, Lisa, Martin  Brann and John Hockley","Lincoln Archaeology 1990-1991: Bishops Old Palace",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1991,"Jones, Michael J.","City of Lincoln Archaeology Unit","Annual Report of City of Lincoln Archaeology Unit","19-20","3"
00000000-0000-0000-0000-00000lhds807,807,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Dore, M. and Miles, Paul","Lincoln Archaeology 1994-5: The Urban Archaeology Database Project: mapping the data jungle",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1995,"Jones, Michael J.","City of Lincoln Archaeology Unit","Annual Report of City of Lincoln Archaeology Unit","40","7"
00000000-0000-0000-0000-00000lhds159,159,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Downey, Nigel and Young, Jane","Archaeology in Lincoln 1983-1984: A `Delftware Tile from Dickinsons Mill, Lincoln",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1984,"Jones, M. J. & Nurser, E.","Lincoln Archaeological Trust","Annual Report Lincoln Archaeological Trust","27-9","12"
00000000-0000-0000-0000-00000lhds933,933,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Drury, P. J.","Norwich Households: The Medieval and Post-Medieval Finds from Norwich Survey Excavations 1971-1978: Ceramic Building Materials",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Norwich",1993,"Margeson, S.","Norwich Survey","East Anglian Archaeology Reports","163-70","58"
00000000-0000-0000-0000-00000lhds169,169,838a206c-7975-4695-a2ae-1575b1e07984,b01ca8a5-f56d-44f4-a969-cf62847fc6e5,"Esmonde Cleary, Simon","Pre-Viking Lindsey: Late Roman Towns in Britain and their Fate",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1993,"Vince, Alan","City of Lincoln Archaeology Unit","Lincoln Archaeological Studies","6-13","1"
00000000-0000-0000-0000-00000lhds171,171,838a206c-7975-4695-a2ae-1575b1e07984,b01ca8a5-f56d-44f4-a969-cf62847fc6e5,"Everson, Paul","Pre-Viking Lindsey: Pre-Viking settlement in Lindsey",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1993,"Vince, Alan","City of Lincoln Archaeology Unit","Lincoln Archaeological Studies","91-100","1"
00000000-0000-0000-0000-00000lhds175,175,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Fenton, M,","The Defences of the Upper Roman Enclosure: The Roman city wall: building materials and methods",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"London",1980,"Jones, M. J.","Council for British Archaeology","The Archaeology of Lincoln","37-47","7-1"
00000000-0000-0000-0000-00000lhds178,178,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Foley, K. M., Macalister, Fiona, and Williams, D. F.","Early medieval pottery from Flaxengate: Appendix 3: Fabric analyses",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"London",1988,"Adams Gilmour, Lauren","Council for British Archaeology","The Archaeology of Lincoln","microfiche","17-2"
00000000-0000-0000-0000-00000lhds179,179,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Foley, Kate","Archaeology in Lincoln 1981-1982: Flaxengate glass-working",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1982,"Nurser, E.","Lincoln Archaeological Trust","Annual Report Lincoln Archaeological Trust","27-9","10"
00000000-0000-0000-0000-00000lhds180,180,838a206c-7975-4695-a2ae-1575b1e07984,b01ca8a5-f56d-44f4-a969-cf62847fc6e5,"Foot, Sarah","Pre-Viking Lindsey: The Kingdom of Lindsey",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1993,"Vince, Alan","City of Lincoln Archaeology Unit","Lincoln Archaeological Studies","128-40","1"
00000000-0000-0000-0000-00000lhds186,186,838a206c-7975-4695-a2ae-1575b1e07984,b01ca8a5-f56d-44f4-a969-cf62847fc6e5,"Gem, Richard","Pre-Viking Lindsey: The Episcopal Churches of Lindsey in the Early 9th Century",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1993,"Vince, Alan","City of Lincoln Archaeology Unit","Lincoln Archaeological Studies","123-7","1"
00000000-0000-0000-0000-00000lhds185,185,838a206c-7975-4695-a2ae-1575b1e07984,978a91c3-db52-4ca6-8c0d-d608b83f78e5,"Gem, Richard D. H.","Medieval art and architecture at Lincoln Cathedral: Lincoln Minster: Ecclesia Pulchra, Ecclesia Fortis",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,,1986,"Heslop, T. A. & Sekules, V.","British Archaeological Association","British Archaeological Association Conference Transactions","9-28",
00000000-0000-0000-0000-00000lhds562,562,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Gilmour, B.","Lincoln Archaeological Trust 1972-1973: Lucy Tower Street",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1973,,"Lincoln Archaeological Trust","Annual Report Lincoln Archaeological Trust","4","1"
00000000-0000-0000-0000-00000lhds193,193,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Gilmour, B. and Jones, M. J.","Archaeology in Lincoln 1983-1984: Minor Sites and Watching Briefs",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1984,"Jones, M. J. & Nurser, E.","Lincoln Archaeological Trust","Annual Report Lincoln Archaeological Trust","21-2","12"
00000000-0000-0000-0000-00000lhds188,188,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Gilmour, B. J. J. and Colyer, Christina","Lincoln Archaeological Trust 1977-1978: St Paul-in-the-Bail: The Churches",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1978,,"Lincoln Archaeological Trust","Annual Report Lincoln Archaeological Trust","9-13","6"
00000000-0000-0000-0000-00000lhds189,189,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Gilmour, B. J. J. and Jones, M. J.","Lincoln Archaeological Trust 1977-1978: St Paul-in-the-Bail: Roman",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1978,,"Lincoln Archaeological Trust","Annual Report Lincoln Archaeological Trust","5-8","6"
00000000-0000-0000-0000-00000lhds190,190,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Gilmour, B. J. J. and Jones, M. J.","Lincoln Archaeological Trust 1977-1978: St Marks",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1978,,"Lincoln Archaeological Trust","Annual Report Lincoln Archaeological Trust","13","6"
00000000-0000-0000-0000-00000lhds196,196,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Gilmour, Brian","Lincoln Archaeological Trust 1978-79: St Paul-in-the-Bail: Occupation AD 400-1100",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1979,,"Lincoln Archaeological Trust","Annual Report Lincoln Archaeological Trust","12-15","7"
00000000-0000-0000-0000-00000lhds198,198,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Gilmour, Brian","Lincoln Archaeological Trust 1979-1980: Roman Traders Houses at St Marks: what trades?",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1980,,"Lincoln Archaeological Trust","Annual Report Lincoln Archaeological Trust","18-22","8"
00000000-0000-0000-0000-00000lhds199,199,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Gilmour, Brian","Lincoln Archaeological Trust 1979-1980: St Paul-in-the-Bail",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1980,,"Lincoln Archaeological Trust","Annual Report Lincoln Archaeological Trust","7-10","8"
00000000-0000-0000-0000-00000lhds200,200,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Gilmour, Brian","Archaeology in Lincoln 1981-1982: Brayford Wharf East",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1982,"Nurser, E.","Lincoln Archaeological Trust","Annual Report Lincoln Archaeological Trust","20-4","10"
00000000-0000-0000-0000-00000lhds202,202,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Gilmour, Brian","Lincoln Archaeological Trust 1979-1980: Note on the North District School",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1980,,"Lincoln Archaeological Trust","Annual Report Lincoln Archaeological Trust","10","8"
00000000-0000-0000-0000-00000lhds192,192,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Gilmour, Brian and Jones, Michael","Lincoln Archaeological Trust 1978-79: St Paul-in-the-Bail: The Roman Levels",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1979,,"Lincoln Archaeological Trust","Annual Report Lincoln Archaeological Trust","9-12","7"
00000000-0000-0000-0000-00000lhds194,194,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Gilmour, Brian and Jones, Michael","Lincoln Archaeological Trust 1978-79: North District School",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1979,,"Lincoln Archaeological Trust","Annual Report Lincoln Archaeological Trust","15-18","7"
00000000-0000-0000-0000-00000lhds204,204,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Graham, M.","Lincoln Archaeology 1992-1993: 17 East Bight",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1993,"Jones, Michael J.","City of Lincoln Archaeology Unit","Annual Report of City of Lincoln Archaeology Unit","28-9","5"
